ID,Age,Netflix,Hulu,Prime_Video,Disney
2454,all,1,0,0,0
2455,all,1,0,0,0
2456,all,1,0,0,0
2457,all,1,0,0,0
2458,all,1,0,0,0
2459,all,1,0,0,0
2462,all,1,0,0,0
2463,all,1,0,0,0
2464,all,1,0,0,0
2465,all,1,0,0,0
2466,all,1,0,0,0
2467,all,1,0,0,0
2468,all,1,0,0,0
2469,all,1,0,0,0
2470,all,1,0,0,0
2471,all,1,0,0,0
2472,all,1,0,0,0
2474,all,1,0,0,0
2475,all,1,0,0,0
2476,all,1,0,0,0
2478,all,1,0,0,0
2480,all,1,0,0,0
2481,all,1,0,0,0
2482,all,1,0,0,0
2483,all,1,0,0,0
2485,all,1,0,0,0
2487,all,1,0,0,0
2488,all,1,0,0,0
2489,all,1,0,0,0
2492,all,1,0,0,0
2493,all,1,0,0,0
2494,all,1,0,0,0
2495,all,1,0,0,0
2496,all,1,0,0,0
2497,all,1,0,0,0
2498,all,1,0,0,0
2500,all,1,0,0,0
2501,all,1,0,1,0
2502,all,1,0,0,0
2503,all,1,0,0,0
2504,all,1,0,0,0
2505,all,1,0,0,0
2506,all,1,0,0,0
2507,all,1,0,0,0
2508,all,1,0,0,0
2509,all,1,0,0,0
2510,all,1,0,0,0
2511,all,1,0,0,0
2512,all,1,0,0,0
2513,all,1,0,0,0
2514,all,1,0,0,0
2515,all,1,0,1,0
2519,all,1,0,0,0
2520,all,1,0,0,0
2521,all,1,0,0,0
2524,all,1,0,0,0
2525,all,1,0,1,0
2526,all,1,0,0,0
2527,all,1,0,0,0
2528,all,1,0,1,0
2529,all,1,0,0,0
2530,all,1,0,0,0
2532,all,1,0,0,0
2533,all,1,0,0,0
2534,all,1,0,0,0
2535,all,1,0,0,0
2536,all,1,0,1,0
2537,all,1,0,0,0
2538,all,1,0,0,0
2540,all,1,0,0,0
2542,all,1,0,1,0
2544,all,1,0,0,0
2545,all,1,0,0,0
2546,all,1,0,0,0
2547,all,1,0,0,0
2550,all,1,0,0,0
2552,all,1,0,1,0
2553,all,1,0,0,0
2554,all,1,0,0,0
2555,all,1,0,0,0
2557,all,1,0,0,0
2558,all,1,0,0,0
2559,all,1,0,0,0
2560,all,1,0,0,0
2561,all,1,0,0,0
2562,all,1,0,0,0
2564,all,1,0,0,0
2565,all,1,0,0,0
2567,all,1,0,0,0
2568,all,1,0,0,0
2569,all,1,0,0,0
2570,all,1,0,0,0
2571,all,1,0,0,0
2574,all,1,0,0,0
2575,all,1,0,0,0
2576,all,1,0,0,0
2577,all,1,0,0,0
2578,all,1,0,0,0
2579,all,1,0,0,0
2580,all,1,0,0,0
2581,all,1,0,0,0
2582,all,1,0,0,0
2583,all,1,0,0,0
2585,all,1,0,0,0
2586,all,1,0,0,0
2587,all,1,0,0,0
2588,all,1,0,0,0
2590,all,1,0,0,0
2592,all,1,0,0,0
2593,all,1,0,0,0
2594,all,1,0,0,0
2597,all,1,0,0,0
2598,all,1,0,0,0
2599,all,1,0,0,0
2600,all,1,0,0,0
2601,all,1,0,0,0
2602,all,1,0,0,0
2603,all,1,0,0,0
2604,all,1,0,0,0
2605,all,1,0,0,0
2607,all,1,0,0,0
2609,all,1,0,0,0
2610,all,1,0,0,0
2611,all,1,0,0,0
2612,all,1,0,0,0
2613,all,1,0,0,0
2615,all,1,0,0,0
2617,all,1,0,1,0
2618,all,1,0,0,0
2620,all,1,0,0,0
2621,all,1,0,0,0
2622,all,1,0,1,0
2624,all,1,0,0,0
2627,all,1,0,0,0
2628,all,1,0,0,0
2629,all,1,0,0,0
2630,all,1,0,0,0
2631,all,1,0,0,0
2632,all,1,0,0,0
2633,all,1,0,0,0
2634,all,1,0,0,0
2635,all,1,0,0,0
2636,all,1,0,0,0
2637,all,1,0,1,0
2638,all,1,0,0,0
2639,all,1,0,0,0
2641,all,1,0,0,0
2644,all,1,0,0,0
2648,all,1,0,1,0
2649,all,1,0,0,0
2650,all,1,0,0,0
2651,all,1,0,0,0
2652,all,1,0,0,0
2654,all,1,0,0,0
2655,all,1,0,0,0
2656,all,1,0,0,0
2659,all,1,0,0,0
2661,all,1,0,1,0
2662,all,1,0,0,0
2663,all,1,0,0,0
2664,all,1,0,0,0
2665,all,1,0,0,0
2666,all,1,0,0,0
2667,all,1,0,1,0
2668,all,1,0,0,0
2669,all,1,0,0,0
2670,all,1,0,1,0
2671,all,1,0,0,0
2672,all,1,0,0,0
2674,all,1,0,0,0
2676,all,1,0,0,0
2677,all,1,0,0,0
2678,all,1,0,0,0
2679,all,1,0,0,0
2680,all,1,0,0,0
2681,all,1,0,0,0
2682,all,1,0,0,0
2683,all,1,0,0,0
2684,all,1,0,1,0
2689,all,1,0,0,0
2690,all,1,0,1,0
2692,all,1,0,1,0
2693,all,1,0,0,0
2694,all,1,0,0,0
2695,all,1,0,0,0
2696,all,1,0,0,0
2697,all,1,0,0,0
2698,all,1,0,0,0
2700,all,1,0,1,0
2704,all,1,0,0,0
2705,all,1,0,0,0
2706,all,1,0,0,0
2707,all,1,0,0,0
2708,all,1,0,0,0
2709,all,1,0,1,0
2710,all,1,0,0,0
2711,all,1,0,0,0
2712,all,1,0,0,0
2714,all,1,0,0,0
2715,all,1,0,0,0
2716,all,1,0,0,0
2717,all,1,0,1,0
2718,all,1,0,0,0
2719,all,1,0,1,0
2721,all,1,0,0,0
2722,all,1,0,1,0
2723,all,1,0,1,0
2724,all,1,0,1,0
2725,all,1,0,0,0
2726,all,1,0,0,0
2728,all,1,0,0,0
2729,all,1,0,0,0
2730,all,1,0,0,0
2731,all,1,0,0,0
2732,all,1,0,0,0
2733,all,1,0,0,0
2734,all,1,0,0,0
2735,all,1,0,0,0
2736,all,1,0,0,0
2737,all,1,0,0,0
2738,all,1,0,0,0
2739,all,1,0,0,0
2741,all,1,0,0,0
2742,all,1,0,1,0
2743,all,1,0,0,0
2744,all,1,0,0,0
2745,all,1,0,0,0
2746,all,1,0,0,0
2748,all,1,0,0,0
2750,all,1,0,0,0
2751,all,1,0,0,0
2752,all,1,0,0,0
2753,all,1,0,0,0
2754,all,1,0,0,0
2755,all,1,0,0,0
2756,all,1,0,1,0
2757,all,1,0,1,0
2759,all,1,0,0,0
2760,all,1,0,0,0
2761,all,1,0,0,0
2762,all,1,0,0,0
2763,all,1,0,0,0
2764,all,1,0,0,0
2765,all,1,0,0,0
2766,all,1,0,0,0
2767,all,1,0,0,0
2768,all,1,0,0,0
2769,all,1,0,0,0
2770,all,1,0,0,0
2771,all,1,0,0,0
2772,all,1,0,0,0
2773,all,1,0,0,0
2774,all,1,0,0,0
2775,all,1,0,0,0
2776,all,1,0,0,0
2777,all,1,0,0,0
2779,all,1,0,0,0
2780,all,1,0,0,0
2781,all,1,0,0,0
2783,all,1,0,0,0
2784,all,1,0,0,0
2785,all,1,0,0,0
2786,all,1,0,0,0
2787,all,1,0,0,0
2788,all,1,0,0,0
2789,all,1,0,0,0
2790,all,1,0,0,0
2791,all,1,0,0,0
2793,all,1,0,1,0
2794,all,1,0,0,0
2795,all,1,0,0,0
2796,all,1,0,0,0
2797,all,1,0,0,0
2798,all,1,0,0,0
2799,all,1,0,0,0
2802,all,1,0,0,0
2804,all,1,0,0,0
2805,all,1,0,0,0
2806,all,1,0,1,0
2807,all,1,0,0,0
2808,all,1,0,0,0
2809,all,1,0,0,0
2810,all,1,0,0,0
2811,all,1,0,1,0
2812,all,1,0,1,0
2813,all,1,0,0,0
2814,all,1,0,0,0
2815,all,1,0,0,0
2816,all,1,0,0,0
2817,all,1,0,0,0
2819,all,1,0,0,0
2820,all,1,0,0,0
2821,all,1,0,0,0
2822,all,1,0,0,0
2824,all,1,0,0,0
2825,all,1,0,1,0
2826,all,1,0,1,0
2827,all,1,0,0,0
2829,all,1,0,0,0
2831,all,1,0,1,0
2833,all,1,0,0,0
2834,all,1,0,1,0
2835,all,1,0,0,0
2837,all,1,0,0,0
2838,all,1,0,0,0
2843,all,1,0,0,0
2844,all,1,0,0,0
2845,all,1,0,0,0
2846,all,1,0,0,0
2847,all,1,0,0,0
2848,all,1,0,0,0
2849,all,1,0,0,0
2853,all,1,0,0,0
2854,all,1,0,1,0
2855,all,1,0,0,0
2856,all,1,0,1,0
2857,all,1,0,0,0
2860,all,1,0,0,0
2861,all,1,0,0,0
2862,all,1,0,0,0
2864,all,1,0,0,0
2865,all,1,0,0,0
2866,all,1,0,0,0
2867,all,1,0,0,0
2869,all,1,0,0,0
2870,all,1,0,1,0
2871,all,1,0,0,0
2872,all,1,0,0,0
2873,all,1,0,0,0
2874,all,1,0,0,0
2875,all,1,1,0,0
2876,all,1,0,0,0
2877,all,1,0,0,0
2878,all,1,0,0,0
2879,all,1,0,0,0
2880,all,1,0,0,0
2881,all,1,0,0,0
2882,all,1,0,0,0
2883,all,1,0,0,0
2884,all,1,0,0,0
2885,all,1,0,0,0
2886,all,1,0,0,0
2887,all,1,0,0,0
2888,all,1,0,0,0
2889,all,1,0,0,0
2892,all,1,0,0,0
2893,all,1,0,0,0
2894,all,1,0,0,0
2895,all,1,0,1,0
2896,all,1,0,0,0
2897,all,1,0,0,0
2898,all,1,0,0,0
2899,all,1,0,0,0
2900,all,1,0,0,0
2901,all,1,0,0,0
2902,all,1,0,0,0
2903,all,1,0,0,0
2905,all,1,0,0,0
2906,all,1,0,0,0
2907,all,1,0,0,0
2908,all,1,0,0,0
2909,all,1,0,0,0
2911,all,1,0,0,0
2912,all,1,0,0,0
2913,all,1,0,1,0
2915,all,1,0,0,0
2916,all,1,0,0,0
2919,all,1,0,0,0
2920,all,1,0,0,0
2921,all,1,0,0,0
2922,all,1,0,0,0
2924,all,1,0,0,0
2925,all,1,0,0,0
2926,all,1,0,0,0
2928,all,1,0,0,0
2929,all,1,0,0,0
2930,all,1,0,0,0
2931,all,1,0,0,0
2933,all,1,0,0,0
2934,all,1,0,0,0
2935,all,1,0,0,0
2936,all,1,0,0,0
2937,all,1,0,0,0
2938,all,1,0,0,0
2939,all,1,0,0,0
2941,all,1,0,0,0
2942,all,1,0,0,0
2943,all,1,0,0,0
2944,all,1,0,0,0
2945,all,1,0,0,0
2947,all,1,0,0,0
2949,all,1,0,0,0
2950,all,1,0,0,0
2951,all,1,0,0,0
2953,all,1,0,0,0
2955,all,1,0,0,0
2956,all,1,0,0,0
2957,all,1,0,0,0
2958,all,1,0,0,0
2959,all,1,0,0,0
2960,all,1,0,0,0
2961,all,1,0,0,0
2962,all,1,0,0,0
2963,all,1,0,0,0
2964,all,1,0,0,0
2965,all,1,0,0,0
2966,all,1,0,0,0
2967,all,1,0,0,0
2968,all,1,0,0,0
2969,all,1,0,0,0
2970,all,1,0,0,0
2971,all,1,0,1,0
2974,all,1,0,0,0
2975,all,1,0,0,0
2976,all,1,0,0,0
2977,all,1,0,0,0
2978,all,1,0,0,0
2979,all,1,0,0,0
2980,all,1,0,0,0
2981,all,1,0,0,0
2983,all,1,0,1,0
2984,all,1,0,0,0
2985,all,1,0,0,0
2986,all,1,0,0,0
2987,all,1,0,0,0
2988,all,1,0,0,0
2989,all,1,0,0,0
2990,all,1,0,0,0
2991,all,1,0,0,0
2992,all,1,0,0,0
2993,all,1,0,0,0
2996,all,1,0,0,0
2998,all,1,0,0,0
2999,all,1,0,1,0
3000,all,1,0,0,0
3001,all,1,0,0,0
3002,all,1,0,0,0
3003,all,1,0,0,0
3006,all,1,0,0,0
3007,all,1,0,0,0
3008,all,1,0,1,0
3009,all,1,0,1,0
3010,all,1,0,0,0
3011,all,1,0,1,0
3012,all,1,0,0,0
3013,all,1,0,0,0
3014,all,1,0,0,0
3015,all,1,0,0,0
3016,all,1,0,0,0
3017,all,1,0,0,0
3018,all,1,0,0,0
3019,all,1,0,0,0
3021,all,1,0,0,0
3022,all,1,0,1,0
3023,all,1,0,0,0
3024,all,1,0,0,0
3025,all,1,0,1,0
3026,all,1,0,0,0
3027,all,1,0,1,0
3028,all,1,0,0,0
3029,all,1,0,0,0
3030,all,1,0,0,0
3032,all,1,0,0,0
3033,all,1,0,0,0
3036,all,1,0,0,0
3037,all,1,0,0,0
3038,all,1,0,0,0
3039,all,1,0,1,0
3040,all,1,0,0,0
3041,all,1,1,0,0
3042,all,1,0,0,0
3043,all,1,0,0,0
3044,all,1,0,0,0
3046,all,1,0,0,0
3047,all,1,0,0,0
3049,all,1,0,0,0
3050,all,1,0,0,0
3051,all,1,0,0,0
3052,all,1,0,0,0
3054,all,1,0,0,0
3055,all,1,0,1,0
3057,all,1,0,0,0
3058,all,1,0,0,0
3061,all,1,0,0,0
3062,all,1,0,0,0
3063,all,1,0,0,0
3064,all,1,0,0,0
3065,all,1,0,0,0
3066,all,1,0,0,0
3067,all,1,0,0,0
3068,all,1,0,0,0
3070,all,1,0,0,0
3071,all,1,0,1,0
3073,all,1,0,0,0
3074,all,1,0,0,0
3075,all,1,0,0,0
3076,all,1,0,0,0
3077,all,1,0,0,0
3078,all,1,0,0,0
3079,all,1,0,1,0
3080,all,1,0,0,0
3081,all,1,0,0,0
3082,all,1,0,0,0
3083,all,1,0,0,0
3084,all,1,0,0,0
3085,all,1,0,0,0
3087,all,1,0,0,0
3089,all,1,0,0,0
3090,all,1,0,0,0
3091,all,1,0,0,0
3092,all,1,0,0,0
3093,all,1,0,0,0
3094,all,1,0,0,0
3095,all,1,0,0,0
3096,all,1,0,0,0
3097,all,1,0,0,0
3099,all,1,0,0,0
3100,all,1,0,0,0
3101,all,1,0,0,0
3105,all,1,0,1,0
3106,all,1,0,0,0
3107,all,1,0,0,0
3108,all,1,0,0,0
3109,all,1,0,0,0
3110,all,1,0,0,0
3111,all,1,0,0,0
3113,all,1,0,0,0
3114,all,1,0,0,0
3115,all,1,0,0,0
3116,all,1,0,0,0
3117,all,1,0,0,0
3118,all,1,0,1,0
3120,all,1,0,0,0
3121,all,1,0,0,0
3122,all,1,0,0,0
3123,all,1,0,0,0
3124,all,1,0,0,0
3125,all,1,0,0,0
3127,all,1,0,0,0
3128,all,1,0,0,0
3129,all,1,0,0,0
3130,all,1,0,0,0
3131,all,1,0,0,0
3132,all,1,0,0,0
3133,all,1,0,0,0
3134,all,1,0,0,0
3135,all,1,0,0,0
3136,all,1,0,0,0
3137,all,1,0,0,0
3138,all,1,0,0,0
3139,all,1,0,0,0
3141,all,1,0,0,0
3142,all,1,0,0,0
3143,all,1,0,0,0
3144,all,1,0,1,0
3145,all,1,0,0,0
3146,all,1,0,0,0
3147,all,1,1,0,0
3149,all,1,0,1,0
3150,all,1,0,0,0
3152,all,1,0,0,0
3153,all,1,0,0,0
3154,all,1,0,0,0
3155,all,1,0,0,0
3156,all,1,0,0,0
3157,all,1,0,0,0
3158,all,1,0,0,0
3160,all,1,0,0,0
3162,all,1,0,0,0
3163,all,1,0,0,0
3164,all,1,0,0,0
3165,all,1,0,0,0
3166,all,1,0,0,0
3167,all,1,0,0,0
3168,all,1,0,1,0
3169,all,1,0,1,0
3170,all,1,0,0,0
3171,all,1,0,0,0
3172,all,1,0,0,0
3173,all,1,0,1,0
3175,all,1,0,0,0
3176,all,1,0,1,0
3180,all,1,0,0,0
3181,all,1,0,0,0
3182,all,1,0,0,0
3183,all,1,0,1,0
3184,all,1,0,0,0
3185,all,1,0,0,0
3186,all,1,0,0,0
3187,all,1,0,0,0
3190,all,1,0,0,0
3191,all,1,0,0,0
3192,all,1,0,0,0
3193,all,1,0,0,0
3194,all,1,0,0,0
3195,all,1,0,0,0
3196,all,1,0,1,0
3197,all,1,0,0,0
3198,all,1,0,0,0
3199,all,1,0,0,0
3200,all,1,0,0,0
3201,all,1,0,0,0
3202,all,1,0,0,0
3203,all,1,0,0,0
3204,all,1,0,0,0
3205,all,1,0,0,0
3206,all,1,0,0,0
3207,all,1,0,0,0
3208,all,1,0,0,0
3209,all,1,0,0,0
3210,all,1,0,0,0
3211,all,1,0,0,0
3212,all,1,0,0,0
3213,all,1,0,0,0
3214,all,1,0,0,0
3215,all,1,0,0,0
3216,all,1,0,0,0
3217,all,1,0,0,0
3218,all,1,0,0,0
3219,all,1,0,0,0
3220,all,1,0,0,0
3221,all,1,0,0,0
3223,all,1,0,0,0
3225,all,1,0,0,0
3226,all,1,0,0,0
3227,all,1,0,0,0
3228,all,1,0,0,0
3229,all,1,0,0,0
3230,all,1,0,1,0
3231,all,1,0,1,0
3232,all,1,0,0,0
3234,all,1,0,0,0
3235,all,1,0,1,0
3236,all,1,0,0,0
3238,all,1,0,0,0
3239,all,1,0,0,0
3240,all,1,0,1,0
3241,all,1,0,0,0
3242,all,1,0,0,0
3243,all,1,0,0,0
3244,all,1,0,0,0
3245,all,1,0,0,0
3246,all,1,0,1,0
3247,all,1,0,0,0
3248,all,1,0,0,0
3249,all,1,0,0,0
3250,all,1,0,0,0
3251,all,1,0,0,0
3252,all,1,0,0,0
3253,all,1,0,0,0
3256,all,1,0,0,0
3257,all,1,0,0,0
3258,all,1,0,0,0
3259,all,1,0,0,0
3260,all,1,0,0,0
3261,all,1,0,0,0
3262,all,1,0,0,0
3263,all,1,0,0,0
3264,all,1,0,0,0
3265,all,1,0,0,0
3266,all,1,0,0,0
3267,all,1,0,0,0
3268,all,1,0,0,0
3269,all,1,0,0,0
3270,all,1,0,0,0
3271,all,1,0,1,0
3272,all,1,0,0,0
3273,all,1,0,0,0
3274,all,1,0,0,0
3275,all,1,0,0,0
3276,all,1,0,0,0
3277,all,1,0,0,0
3278,all,1,0,1,0
3279,all,1,0,0,0
3280,all,1,0,1,0
3282,all,1,0,0,0
3283,all,1,0,0,0
3284,all,1,0,0,0
3285,all,1,0,0,0
3286,all,1,0,0,0
3287,all,1,0,0,0
3288,all,1,0,1,0
3289,all,1,0,0,0
3290,all,1,0,0,0
3291,all,1,0,0,0
3292,all,1,0,1,0
3294,all,1,0,0,0
3296,all,1,0,1,0
3297,all,1,0,0,0
3298,all,1,0,0,0
3300,all,1,0,1,0
3301,all,1,0,0,0
3302,all,1,0,0,0
3303,all,1,0,0,0
3306,all,1,0,0,0
3307,all,1,0,0,0
3308,all,1,0,1,0
3309,all,1,0,0,0
3310,all,1,0,0,0
3311,all,1,0,0,0
3312,all,1,0,0,0
3313,all,1,0,0,0
3314,all,1,0,0,0
3315,all,1,0,0,0
3316,all,1,0,1,0
3317,all,1,0,0,0
3319,all,1,0,0,0
3320,all,1,0,0,0
3322,all,1,0,0,0
3323,all,1,0,0,0
3324,all,1,0,1,0
3325,all,1,0,0,0
3327,all,1,0,0,0
3328,all,1,0,1,0
3329,all,1,0,0,0
3330,all,1,0,0,0
3331,all,1,0,0,0
3332,all,1,0,0,0
3333,all,1,0,1,0
3334,all,1,0,0,0
3335,all,1,0,0,0
3336,all,1,0,0,0
3338,all,1,0,0,0
3339,all,1,0,0,0
3340,all,1,0,0,0
3341,all,1,0,0,0
3342,all,1,0,0,0
3343,all,1,0,0,0
3344,all,1,0,0,0
3345,all,1,0,0,0
3346,all,1,0,0,0
3347,all,1,0,0,0
3348,all,1,0,0,0
3349,all,1,0,1,0
3350,all,1,0,0,0
3351,all,1,0,0,0
3352,all,1,0,0,0
3353,all,1,0,0,0
3354,all,1,0,0,0
3355,all,1,0,1,0
3356,all,1,0,0,0
3357,all,1,0,0,0
3358,all,1,0,0,0
3359,all,1,0,1,0
3361,all,1,0,0,0
3362,all,1,0,0,0
3363,all,1,0,0,0
3364,all,1,0,0,0
3366,all,1,0,0,0
3367,all,1,0,0,0
3369,all,1,0,0,0
3370,all,1,0,0,0
3371,all,1,0,0,0
3372,all,1,0,0,0
3373,all,1,0,1,0
3375,all,1,0,0,0
3376,all,1,0,0,0
3378,all,1,0,0,0
3379,all,1,0,0,0
3381,all,1,0,0,0
3382,all,1,0,0,0
3384,all,1,0,0,0
3385,all,1,0,0,0
3386,all,1,0,0,0
3387,all,1,0,0,0
3388,all,1,0,0,0
3389,all,1,0,0,0
3390,all,1,0,0,0
3391,all,1,0,0,0
3392,all,1,0,0,0
3395,all,1,0,0,0
3396,all,1,0,0,0
3397,all,1,0,0,0
3398,all,1,0,0,0
3400,all,1,0,0,0
3401,all,1,0,0,0
3402,all,1,0,0,0
3403,all,1,0,0,0
3405,all,1,0,0,0
3406,all,1,0,0,0
3407,all,1,0,0,0
3408,all,1,0,0,0
3409,all,1,0,0,0
3410,all,1,0,0,0
3411,all,1,0,0,0
3412,all,1,0,0,0
3413,all,1,0,0,0
3414,all,1,0,0,0
3416,all,1,0,0,0
3417,all,1,0,0,0
3419,all,1,0,0,0
3420,all,1,0,0,0
3421,all,1,0,0,0
3423,all,1,0,1,0
3424,all,1,0,0,0
3425,all,1,0,1,0
3426,all,1,0,1,0
3427,all,1,0,0,0
3428,all,1,0,1,0
3429,all,1,0,0,0
3430,all,1,0,0,0
3432,all,1,0,0,0
3433,all,1,0,0,0
3434,all,1,0,0,0
3436,all,1,0,0,0
3437,all,1,0,0,0
3438,all,1,0,0,0
3439,all,1,0,1,0
3440,all,1,0,1,0
3442,all,1,0,0,0
3443,all,1,0,0,0
3444,all,1,0,0,0
3446,all,1,0,1,0
3447,all,1,0,0,0
3448,all,1,0,0,0
3449,all,1,0,0,0
3450,all,1,0,0,0
3451,all,1,0,0,0
3452,all,1,0,0,0
3453,all,1,0,0,0
3454,all,1,0,0,0
3455,all,1,0,0,0
3456,all,1,0,0,0
3457,all,1,0,0,0
3458,all,1,0,0,0
3459,all,1,0,0,0
3460,all,1,0,0,0
3461,all,1,0,0,0
3462,all,1,0,0,0
3465,all,1,0,0,0
3466,all,1,0,0,0
3467,all,1,0,0,0
3468,all,1,0,0,0
3469,all,1,0,0,0
3470,all,1,0,0,0
3471,all,1,0,0,0
3472,all,1,0,0,0
3473,all,1,0,0,0
3474,all,1,0,0,0
3475,all,1,0,0,0
3476,all,1,0,0,0
3477,all,1,0,0,0
3478,all,1,0,0,0
3479,all,1,0,0,0
3480,all,1,0,0,0
3481,all,1,0,0,0
3482,all,1,0,0,0
3483,all,1,0,0,0
3484,all,1,0,0,0
3485,all,1,0,0,0
3486,all,1,0,0,0
3487,all,1,0,0,0
3488,all,1,0,0,0
3489,all,1,0,0,0
3490,all,1,0,0,0
3491,all,1,0,0,0
3492,all,1,0,0,0
3493,all,1,0,0,0
3494,all,1,0,0,0
3495,all,1,0,0,0
3496,all,1,0,0,0
3497,all,1,0,0,0
3498,all,1,0,0,0
3499,all,1,0,0,0
3500,all,1,0,0,0
3501,all,1,0,0,0
3502,all,1,0,0,0
3503,all,1,0,0,0
3504,all,1,0,0,0
3505,all,1,0,0,0
3506,all,1,0,0,0
3507,all,1,0,0,0
3508,all,1,0,0,0
3509,all,1,0,0,0
3510,all,1,0,0,0
3511,all,1,0,0,0
3512,all,1,0,0,0
3513,all,1,0,1,0
3514,all,1,0,0,0
3515,all,1,0,0,0
3516,all,1,0,0,0
3517,all,1,0,0,0
3518,all,1,0,0,0
3519,all,1,0,0,0
3520,all,1,0,0,0
3521,all,1,0,0,0
3522,all,1,0,0,0
3523,all,1,0,0,0
3524,all,1,0,0,0
3525,all,1,0,0,0
3526,all,1,0,0,0
3527,all,1,0,0,0
3528,all,1,0,0,0
3529,all,1,0,0,0
3530,all,1,0,0,0
3531,all,1,0,0,0
3532,all,1,0,0,0
3533,all,1,0,0,0
3534,all,1,0,0,0
3535,all,1,0,0,0
3536,all,1,0,0,0
3537,all,1,0,0,0
3538,all,1,0,0,0
3539,all,1,0,0,0
3540,all,1,0,0,0
3541,all,1,0,0,0
3542,all,1,0,0,0
3543,all,1,0,0,0
3544,all,1,0,0,0
3545,all,1,0,1,0
3547,all,1,0,0,0
3548,all,1,0,0,0
3549,all,1,0,0,0
3550,all,1,1,0,0
3551,all,1,0,0,0
3552,all,1,0,0,0
3553,all,1,0,0,0
3554,all,1,0,0,0
3555,all,1,0,0,0
3556,all,1,0,0,0
3557,all,1,0,0,0
3558,all,1,0,0,0
3559,all,1,0,0,0
3560,all,1,0,0,0
3591,all,0,1,0,0
3614,all,0,1,0,0
3621,all,0,1,0,0
3624,all,0,1,1,0
3631,all,0,1,0,0
3639,all,0,1,1,0
3643,all,0,1,0,0
3645,all,0,1,0,0
3650,all,0,1,0,0
3655,all,0,1,0,0
3657,all,0,1,1,0
3660,all,0,1,0,0
3673,all,0,1,0,0
3678,all,0,1,0,0
3679,all,0,1,1,0
3684,all,0,1,0,0
3690,all,0,1,0,0
3694,all,0,1,0,0
3707,all,0,1,0,0
3709,all,0,1,0,0
3713,all,0,1,0,0
3719,all,0,1,0,0
3728,all,0,1,0,0
3735,all,0,1,0,0
3739,all,0,1,0,0
3741,all,0,1,0,0
3743,all,0,1,1,0
3744,all,0,1,0,0
3746,all,0,1,0,0
3749,all,0,1,0,0
3751,all,0,1,1,0
3754,all,0,1,0,0
3756,all,0,1,0,0
3761,all,0,1,1,0
3765,all,0,1,0,0
3768,all,0,1,0,0
3775,all,0,1,0,1
3780,all,0,1,0,0
3782,all,0,1,0,0
3783,all,0,1,0,0
3790,all,0,1,0,0
3792,all,0,1,1,0
3794,all,0,1,0,0
3796,all,0,1,0,0
3799,all,0,1,0,0
3801,all,0,1,0,0
3807,all,0,1,0,0
3808,all,0,1,0,0
3814,all,0,1,0,0
3815,all,0,1,0,0
3818,all,0,1,0,0
3820,all,0,1,0,0
3822,all,0,1,0,0
3826,all,0,1,0,0
3832,all,0,1,0,0
3833,all,0,1,0,0
3838,all,0,1,0,0
3839,all,0,1,0,0
3840,all,0,1,0,0
3842,all,0,1,0,0
3849,all,0,1,0,0
3851,all,0,1,0,0
3858,all,0,1,0,0
3859,all,0,1,0,0
3862,all,0,1,0,0
3865,all,0,1,1,0
3867,all,0,1,0,0
3868,all,0,1,0,0
3871,all,0,1,0,0
3875,all,0,1,0,0
3879,all,0,1,1,0
3883,all,0,1,0,0
3885,all,0,1,1,0
3888,all,0,1,0,0
3891,all,0,1,0,0
3893,all,0,1,0,0
3900,all,0,1,0,0
3902,all,0,1,0,0
3904,all,0,1,0,0
3905,all,0,1,0,0
3908,all,0,1,0,0
3909,all,0,1,0,0
3911,all,0,1,1,0
3913,all,0,1,0,0
3916,all,0,1,0,0
3918,all,0,1,0,0
3919,all,0,1,1,0
3921,all,0,1,0,0
3925,all,0,1,1,0
3930,all,0,1,0,0
3931,all,0,1,0,0
3937,all,0,1,0,0
3940,all,0,1,0,0
3941,all,0,1,0,0
3943,all,0,1,0,0
3944,all,0,1,0,0
3945,all,0,1,0,0
3946,all,0,1,0,0
3949,all,0,1,0,0
3950,all,0,1,0,0
3953,all,0,1,0,0
3954,all,0,1,1,0
3955,all,0,1,0,0
3958,all,0,1,0,0
3962,all,0,1,0,0
3965,all,0,1,0,0
3966,all,0,1,0,0
3973,all,0,1,0,0
3976,all,0,1,0,0
3978,all,0,1,0,0
3979,all,0,1,0,0
3985,all,0,1,0,0
3986,all,0,1,0,0
3987,all,0,1,0,0
3990,all,0,1,0,0
3992,all,0,1,0,0
3995,all,0,1,0,0
4000,all,0,1,1,0
4002,all,0,1,0,0
4004,all,0,1,0,0
4006,all,0,1,0,0
4007,all,0,1,0,0
4012,all,0,1,0,0
4013,all,0,1,0,0
4014,all,0,1,0,0
4017,all,0,1,0,0
4019,all,0,1,0,0
4021,all,0,1,1,0
4023,all,0,1,0,0
4024,all,0,1,0,0
4025,all,0,1,0,0
4027,all,0,1,0,0
4036,all,0,1,0,0
4037,all,0,1,0,0
4038,all,0,1,0,0
4039,all,0,1,0,0
4042,all,0,1,0,0
4044,all,0,1,0,0
4046,all,0,1,0,0
4049,all,0,1,0,0
4050,all,0,1,0,0
4052,all,0,1,0,0
4054,all,0,1,0,0
4056,all,0,1,0,0
4057,all,0,1,1,0
4064,all,0,1,0,0
4065,all,0,1,0,0
4066,all,0,1,1,0
4067,all,0,1,0,0
4070,all,0,1,0,0
