ages,list_price,num_reviews,piece_count,review_difficulty,star_rating,country
8-14,91.1924,9.0,643.0,Average,4.8,AU
7-12,36.5878,25.0,241.0,Easy,4.5,DE
2-5,32.9278,2.0,26.0,Very Easy,5.0,LU
7-14,18.2878,13.0,203.0,Average,4.5,IT
7-14,30.4878,3.0,96.0,Easy,4.7,FR
16+,195.1878,202.0,2469.0,Challenging,4.9,LU
6-12,36.5878,2.0,307.0,Average,4.5,LU
6-12,16.785999999999998,25.0,117.0,Very Easy,4.6,GB
10-16,121.9878,14.0,1327.0,Challenging,4.6,BE
5-12,10.1322,7.0,81.0,Very Easy,4.9,CA
7-12,121.9878,4.0,871.0,Average,4.8,FR
2-5,71.37,3.0,28.0,Easy,5.0,NO
16+,268.3878,228.0,4295.0,Challenging,4.8,BE
5-12,38.986999999999995,7.0,344.0,Easy,5.0,
8-14,29.99,7.0,341.0,Average,4.6,US
12+,86.59800000000001,83.0,962.0,Average,4.5,CH
7-12,63.89289999999999,2.0,289.0,Easy,3.5,NZ
4-7,12.1878,2.0,67.0,Very Easy,5.0,IE
4-7,22.386,2.0,95.0,Easy,3.0,GB
2-5,134.18779999999998,8.0,163.0,Easy,5.0,IE
6-12,60.9878,4.0,360.0,Average,5.0,AT
9-14,155.99220000000003,52.0,2295.0,Challenging,4.9,CA
2-5,36.5878,2.0,57.0,Average,5.0,DE
7-14,25.398000000000003,4.0,198.0,Average,4.5,CH
7-14,121.9878,6.0,267.0,Average,4.3,AT
6-12,58.37000000000001,2.0,222.0,Average,5.0,NO
6+,12.1878,1.0,80.0,Easy,5.0,FR
5+,4.8678,13.0,8.0,Very Easy,4.8,BE
8-14,97.5878,19.0,674.0,Average,4.6,AT
5-12,42.5929,2.0,347.0,Very Easy,,NZ
5-12,48.7878,16.0,337.0,Easy,3.3,
4-7,12.1878,8.0,47.0,Very Easy,4.0,IE
8-14,111.18,5.0,775.0,Challenging,4.8,CH
16+,402.5878,143.0,2704.0,Challenging,4.7,BE
10+,12.1878,5.0,143.0,Easy,5.0,BE
7-14,24.3878,4.0,198.0,Average,4.5,AT
16+,402.5878,88.0,4867.0,Challenging,4.9,BE
2-5,79.28779999999998,1.0,67.0,Average,5.0,FR
4-99,7.7922,24.0,1.0,Very Easy,3.6,
16+,417.18,171.0,4080.0,Challenging,4.7,CH
5-12,9.99,4.0,76.0,Very Easy,5.0,US
5-12,10.1322,2.0,77.0,Easy,5.0,CA
5-12,12.1878,2.0,79.0,Easy,3.5,LU
8-14,121.9878,5.0,775.0,Challenging,,PT
10+,36.5878,14.0,708.0,Average,,IT
9-14,111.986,9.0,830.0,Average,4.9,GB
6-12,12.1878,1.0,109.0,Average,5.0,LU
10+,14.192899999999998,3.0,119.0,Easy,5.0,NZ
10-21,243.9878,1.0,1.0,Average,4.0,IT
4-7,25.398000000000003,2.0,95.0,Easy,3.0,CH
7-14,42.6878,3.0,308.0,Average,4.7,BE
8-14,121.9878,8.0,1004.0,Average,,AT
9-14,41.88,4.0,552.0,Challenging,4.8,DN
7-12,24.3878,1.0,225.0,Easy,4.0,BE
7-14,14.8122,2.0,176.0,Easy,4.5,CA
12+,149.99,79.0,2049.0,Average,5.0,US
8-12,39.99,2.0,451.0,Average,5.0,US
7-14,18.2878,7.0,40.0,Easy,,NL
8-14,29.99,4.0,144.0,Average,4.8,US
6-12,12.1878,3.0,86.0,Average,3.0,DE
4-7,12.138,3.0,62.0,Easy,4.7,CH
6-12,45.37000000000001,2.0,351.0,Challenging,5.0,
7-14,23.3922,1.0,89.0,Easy,5.0,CA
10+,12.1524,3.0,101.0,Average,4.7,AU
7-12,42.8922,1.0,351.0,Average,5.0,CA
14+,719.952,85.0,4016.0,Challenging,,CZ
7-14,14.99,2.0,176.0,Easy,4.5,US
4-7,9.99,2.0,67.0,Very Easy,5.0,US
9-14,115.152,13.0,955.0,Average,3.7,CZ
6-12,90.986,8.0,622.0,Average,4.1,GB
9-14,48.7878,4.0,552.0,Challenging,4.8,IE
6-12,219.5878,36.0,888.0,Average,4.4,IT
7-14,54.8878,3.0,416.0,Average,4.0,LU
7-14,42.6878,12.0,293.0,Average,4.8,AT
7-12,10.1322,3.0,67.0,Easy,5.0,CA
6-12,54.8878,1.0,460.0,Average,4.0,ES
10+,30.439,2.0,234.0,Easy,5.0,FI
12+,42.6878,53.0,321.0,Average,4.6,DE
4-7,11.186,8.0,47.0,Very Easy,4.0,GB
9-14,142.87,15.0,1403.0,Average,4.8,NO
6-12,21.899,5.0,102.0,Very Easy,4.2,FI
9-14,101.39220000000002,15.0,825.0,Average,4.7,CA
10+,10.1322,7.0,102.0,Easy,,CA
9-16,54.8878,1.0,513.0,Easy,5.0,BE
5-12,15.799000000000001,1.0,78.0,Easy,5.0,FI
8-14,24.99,7.0,92.0,Easy,4.7,US
5-12,12.1878,2.0,82.0,Very Easy,5.0,IT
6-12,30.4878,9.0,197.0,Easy,4.2,IE
7-14,18.2878,19.0,181.0,Easy,4.9,AT
10-21,131.58,6.0,1.0,Very Easy,4.3,CH
9-14,115.152,9.0,830.0,Average,4.9,CZ
10+,19.4922,1.0,234.0,Easy,5.0,CA
7-14,36.5878,7.0,115.0,Easy,4.7,NL
9-14,146.3878,15.0,825.0,Average,4.7,IT
5-12,38.352,7.0,310.0,Easy,4.7,CZ
8-14,110.1971,9.0,643.0,Average,4.8,PL
6+,10.8,1.0,115.0,Easy,5.0,DN
6-12,36.5878,2.0,351.0,Challenging,5.0,DE
6-12,36.5878,10.0,223.0,Easy,4.4,DE
5-12,24.3878,7.0,174.0,Easy,4.4,FR
10+,12.1878,1.0,113.0,Easy,5.0,PT
12-16,195.1878,20.0,1628.0,Average,3.8,LU
16+,95.88,134.0,1077.0,Average,4.7,DN
10+,12.138,1.0,135.0,Very Easy,4.0,CH
12+,79.99,14.0,744.0,Challenging,4.6,US
4-7,22.7924,2.0,116.0,Easy,4.5,AU
16+,207.3878,62.0,2480.0,Challenging,4.6,NL
5-12,73.1878,9.0,561.0,Easy,3.3,AT
7-14,48.7878,4.0,391.0,Average,4.8,IT
4-7,15.799000000000001,8.0,47.0,Very Easy,4.0,FI
11-16,304.9878,45.0,1862.0,Challenging,3.5,IE
7-14,58.4922,6.0,492.0,Average,4.3,CA
6-12,25.398000000000003,5.0,201.0,Average,4.4,CH
12+,48.7878,23.0,468.0,Average,4.7,FR
8-12,24.99,37.0,262.0,Easy,4.5,US
10+,12.1524,5.0,130.0,Easy,,AU
5-12,18.2878,1.0,126.0,Easy,5.0,IE
8-14,59.99,51.0,691.0,Average,4.7,US
6-12,54.8878,3.0,307.0,Easy,4.7,LU
7-12,54.83900000000001,4.0,402.0,Average,5.0,FI
6-12,14.99,4.0,99.0,Very Easy,5.0,US
8-12,50.898,4.0,422.0,Average,4.8,CH
7-12,19.4922,27.0,149.0,Easy,4.5,CA
9-14,120.6929,11.0,1202.0,Average,4.5,NZ
10-14,79.23899999999998,11.0,452.0,Challenging,4.5,FI
6-12,37.9924,2.0,351.0,Challenging,5.0,AU
7-14,42.6878,12.0,366.0,Easy,4.8,IT
7-14,36.5878,3.0,308.0,Average,4.7,FR
4-7,45.59240000000001,2.0,191.0,Average,,AU
4+,3.0378000000000003,180.0,1.0,Very Easy,4.8,DE
5-12,23.358,47.0,8.0,Very Easy,4.1,CH
8-12,54.8878,4.0,422.0,Average,4.8,LU
4-7,36.5878,1.0,151.0,Easy,5.0,IE
8-14,91.439,3.0,604.0,Challenging,4.0,FI
4-99,18.186,7.0,221.0,Easy,4.1,GB
2-5,12.1878,2.0,15.0,Very Easy,5.0,LU
10+,13.986,3.0,122.0,Very Easy,4.0,GB
6-12,36.5878,7.0,289.0,Easy,4.1,LU
4-99,18.258,7.0,221.0,Easy,4.1,CH
7-12,36.386,19.0,157.0,Easy,2.6,GB
4-7,19.4922,2.0,100.0,Easy,5.0,CA
8-14,62.986000000000004,24.0,358.0,Easy,4.6,GB
2-5,36.539,2.0,57.0,Average,5.0,FI
8+,22.365,13.0,1.0,Very Easy,3.8,NZ
6-12,103.6878,8.0,663.0,Average,4.6,FR
10+,24.3878,1.0,160.0,Very Easy,5.0,DE
10-14,73.1878,11.0,452.0,Challenging,4.5,LU
10+,12.1878,1.0,141.0,Very Easy,4.0,ES
2-5,30.0,1.0,31.0,Easy,5.0,DN
10+,12.138,2.0,105.0,Easy,5.0,
6-12,18.2878,18.0,124.0,Easy,4.7,FR
10+,12.987000000000002,7.0,140.0,Easy,4.9,NO
4-99,6.039,5.0,66.0,Easy,4.8,FI
7-14,19.4922,8.0,204.0,Average,4.4,CA
6-12,17.3971,14.0,97.0,Easy,4.1,PL
7-14,121.9878,6.0,267.0,Average,,IE
7-14,3.99,8.0,10.0,Very Easy,3.4,US
7-12,60.9878,13.0,278.0,Easy,4.5,LU
16+,426.9878,171.0,4080.0,Challenging,4.7,PT
9-14,82.94779999999999,8.0,876.0,Average,5.0,DE
16+,127.7929,66.0,1167.0,Average,4.9,NZ
16+,268.3878,228.0,4295.0,Challenging,4.8,NL
7-12,53.1924,27.0,277.0,Easy,4.6,AU
5+,3.6,13.0,8.0,Very Easy,4.8,DN
6-12,146.339,10.0,894.0,Easy,4.7,FI
5-12,12.912,12.0,88.0,Easy,,CZ
7-14,15.6,3.0,179.0,Easy,5.0,DN
10+,13.986,1.0,135.0,Very Easy,4.0,GB
8-12,116.9922,9.0,824.0,Average,4.6,CA
6-12,45.59240000000001,10.0,374.0,Easy,4.0,AU
7-12,24.99,32.0,208.0,Easy,4.4,US
5-12,12.1878,85.0,2.0,Very Easy,3.5,BE
7-14,34.1924,10.0,312.0,Easy,4.0,AU
2-5,134.18779999999998,8.0,163.0,Easy,5.0,PT
8-14,109.7878,22.0,630.0,Average,4.6,PT
6-12,10.1322,4.0,132.0,Average,4.8,CA
14+,243.9878,61.0,2028.0,Challenging,4.8,AT
7-14,11.6922,7.0,40.0,Easy,4.6,CA
6-12,34.79709999999999,10.0,160.0,Easy,3.7,PL
5-12,60.9878,2.0,303.0,Average,4.0,BE
6-12,14.99,14.0,97.0,Easy,4.1,US
8-14,128.0878,8.0,941.0,Average,4.6,FR
6-12,19.99,9.0,185.0,Easy,3.9,US
6-12,76.986,6.0,589.0,Easy,,GB
8-14,79.99,9.0,643.0,Average,4.8,US
10+,12.1878,2.0,108.0,Easy,5.0,ES
9-14,121.5924,15.0,1403.0,Average,4.8,AU
5-12,79.28779999999998,9.0,561.0,Easy,3.3,BE
9-16,48.7878,57.0,10.0,Easy,4.5,BE
5-12,36.5878,8.0,257.0,Average,,IE
9-14,207.3878,52.0,2295.0,Challenging,4.9,LU
9-14,103.6878,9.0,830.0,Average,4.9,FR
2-5,35.4929,2.0,57.0,Average,5.0,NZ
7-14,18.186,10.0,161.0,Easy,4.9,GB
8-14,67.0878,6.0,366.0,Average,4.0,NL
6-12,12.1878,3.0,86.0,Average,3.0,IT
12+,97.539,83.0,962.0,Average,4.5,FI
8+,152.4878,2.0,1122.0,Easy,5.0,DE
6-12,38.352,2.0,351.0,Challenging,5.0,CZ
1½-5,35.598,4.0,65.0,Very Easy,5.0,CH
5-12,36.5878,7.0,344.0,Easy,,
6-14,12.1878,11.0,109.0,Easy,4.7,BE
6-12,21.9478,7.0,141.0,Easy,4.1,LU
9-14,202.98,52.0,2295.0,Challenging,4.9,CH
6-12,53.1924,8.0,415.0,Challenging,,AU
5-12,24.8429,47.0,8.0,Very Easy,4.1,NZ
7-12,19.5078,27.0,174.0,Easy,4.7,DE
9+,67.0878,23.0,496.0,Easy,3.3,LU
7-14,30.498,3.0,96.0,Easy,4.7,CH
14+,243.9878,52.0,2294.0,Average,4.5,AT
5-12,50.6922,1.0,294.0,Average,5.0,CA
6+,709.9929,8.0,2455.0,Average,3.4,NZ
10+,13.0471,4.0,126.0,Easy,5.0,PL
10-21,30.4878,1.0,1.0,Easy,5.0,ES
7-14,40.5971,3.0,308.0,Average,4.7,PL
14+,119.99,367.0,1969.0,Challenging,4.9,US
16+,195.1878,115.0,2382.0,Challenging,4.7,FR
7-12,22.7924,1.0,225.0,Easy,4.0,AU
5-12,79.28779999999998,9.0,561.0,Easy,3.3,NL
16+,425.9929,43.0,5923.0,Challenging,4.8,NZ
14+,609.9878,85.0,4016.0,Challenging,3.9,IE
7-14,24.3878,2.0,140.0,Easy,4.0,FR
5-12,67.152,2.0,303.0,Average,4.0,CZ
10+,9.99,1.0,135.0,Very Easy,4.0,US
8-14,42.6878,8.0,341.0,Average,4.6,NL
2-5,9.99,4.0,13.0,Easy,5.0,US
8-14,36.5878,27.0,305.0,Easy,4.6,IE
7-14,24.3878,2.0,140.0,Easy,4.0,IT
8-14,134.18779999999998,2.0,841.0,Average,5.0,FR
6-12,12.0,6.0,122.0,Easy,4.5,DN
8-14,140.2878,2.0,841.0,Average,5.0,PT
7-12,29.99,5.0,229.0,Easy,4.4,US
4-7,14.192899999999998,2.0,67.0,Very Easy,5.0,NZ
7-12,21.2929,27.0,174.0,Easy,4.7,NZ
8-14,113.9924,2.0,841.0,Average,5.0,AU
6-12,12.1878,2.0,95.0,Easy,5.0,DE
8-14,89.88,22.0,630.0,Average,4.6,
7-12,18.186,5.0,223.0,Easy,4.4,GB
6-12,12.987000000000002,3.0,86.0,Average,3.0,NO
7-14,38.986999999999995,8.0,204.0,Average,4.4,NO
7-14,42.6878,6.0,341.0,Easy,4.3,NL
9-14,103.87,19.0,944.0,Average,4.2,NO
8-12,34.1924,2.0,360.0,Average,4.0,AU
8-14,71.298,3.0,604.0,Challenging,4.0,CH
9-14,201.2878,52.0,2295.0,Challenging,4.9,FR
2-5,21.6,1.0,23.0,Easy,5.0,DN
9-14,77.9922,9.0,830.0,Average,4.9,CA
8-14,18.2878,2.0,171.0,Challenging,,ES
10+,9.99,7.0,102.0,Easy,5.0,US
9-14,179.88,4.0,1413.0,Average,4.0,DN
5-12,24.3878,6.0,190.0,Easy,3.8,FR
10+,12.138,1.0,149.0,Very Easy,3.0,CH
8-14,48.7878,14.0,294.0,Easy,4.7,IE
8-14,60.9878,29.0,544.0,Average,4.7,ES
8-14,71.37,8.0,631.0,Easy,4.8,NO
4-7,42.6878,1.0,178.0,Very Easy,5.0,BE
4-7,12.432,2.0,67.0,Very Easy,5.0,CZ
7-14,22.087,13.0,203.0,Average,,NO
14+,341.5878,19.0,3444.0,Challenging,5.0,IT
8-14,69.99,39.0,543.0,Average,4.6,US
6-12,48.7878,3.0,307.0,Easy,4.7,IE
7-14,60.9878,5.0,425.0,Average,3.2,IT
9-14,134.18779999999998,15.0,1403.0,Average,4.8,DE
4-7,28.3929,3.0,94.0,Average,4.7,NZ
5-12,17.4724,1.0,126.0,Easy,5.0,AU
9-14,158.58780000000004,13.0,955.0,Average,,LU
9-14,103.6878,11.0,1202.0,Average,4.5,DE
8-14,67.0878,19.0,433.0,Average,4.7,LU
7-14,19.5078,3.0,179.0,Easy,5.0,DE
4-7,30.0,1.0,151.0,Easy,5.0,DN
5-12,24.3878,6.0,190.0,Easy,3.8,ES
12+,49.99,24.0,780.0,Average,4.7,
16+,426.9878,171.0,4080.0,Challenging,4.7,ES
6-12,19.5078,26.0,117.0,Very Easy,,DE
7-12,21.6,2.0,145.0,Average,5.0,
7-14,20.986,7.0,38.0,Easy,4.3,GB
7-14,18.2878,3.0,73.0,Easy,4.3,IE
7-12,42.6878,32.0,208.0,Easy,4.4,BE
10+,42.6878,4.0,1.0,Challenging,3.5,IT
4-7,18.2878,2.0,63.0,Easy,4.5,
9-14,130.4971,15.0,1403.0,Average,4.8,PL
4-7,9.99,3.0,59.0,Easy,5.0,US
6-14,12.1878,2.0,73.0,Easy,5.0,BE
7-14,37.9924,4.0,391.0,Average,4.8,AU
6-12,12.1524,3.0,86.0,Average,3.0,AU
12+,29.99,7.0,361.0,Easy,4.6,US
6+,12.1878,1.0,115.0,Easy,5.0,NL
7-14,29.99,5.0,267.0,Easy,3.2,US
8+,24.3878,5.0,247.0,Average,4.6,LU
12+,67.0878,37.0,598.0,Average,4.2,DE
6-12,60.93899999999999,3.0,322.0,Easy,4.3,FI
6-12,36.5878,7.0,289.0,Easy,4.1,IE
8-14,62.986000000000004,29.0,544.0,Average,4.7,GB
9-14,77.9922,11.0,1202.0,Average,4.5,CA
6-14,12.1878,1.0,48.0,Very Easy,5.0,BE
7-14,48.7878,5.0,406.0,Average,4.8,AT
5-12,21.9478,89.0,24.0,Easy,2.5,NL
6-12,44.99,1.0,460.0,Average,4.0,US
9-16,45.798,57.0,10.0,Easy,4.5,CH
10+,13.986,5.0,143.0,Easy,,GB
16+,359.88,130.0,4634.0,Challenging,4.8,DN
14+,203.88,201.0,1996.0,Challenging,4.8,DN
6-14,12.0,1.0,48.0,Very Easy,5.0,DN
10+,12.1878,1.0,113.0,Easy,5.0,DE
9-16,91.4878,5.0,1020.0,Average,4.2,BE
16+,479.952,130.0,4634.0,Challenging,4.8,CZ
10+,10.1322,10.0,101.0,Very Easy,4.8,CA
7-12,30.0,25.0,241.0,Easy,4.5,DN
7-12,40.751999999999995,27.0,149.0,Easy,4.5,CZ
12+,70.1922,83.0,962.0,Average,4.5,CA
5+,4.186,13.0,8.0,Very Easy,4.8,GB
5+,4.93,16.0,7.0,Very Easy,4.4,PL
9-16,54.8878,1.0,513.0,Easy,5.0,FR
7-12,35.598,19.0,157.0,Easy,2.6,CH
7-14,24.3878,3.0,257.0,Average,,NL
8-12,182.93900000000002,1.0,1250.0,Average,5.0,FI
8-14,91.4878,6.0,765.0,Average,4.2,FR
6-12,18.2878,26.0,117.0,Very Easy,4.7,IT
10-16,60.9878,12.0,603.0,Average,4.7,IE
10-21,22.7924,1.0,1.0,Easy,5.0,AU
8-12,91.439,11.0,728.0,Average,3.4,FI
10+,12.1878,1.0,113.0,Easy,5.0,NL
7-14,14.0322,11.0,184.0,Easy,4.7,CA
16+,487.9878,130.0,4634.0,Challenging,4.8,NL
2-5,30.498,4.0,24.0,Easy,4.8,CH
8-14,69.986,7.0,521.0,Average,4.3,GB
2-5,121.9878,8.0,163.0,Easy,,BE
6-12,12.1878,6.0,122.0,Easy,4.5,
6-12,239.952,36.0,888.0,Average,4.4,CZ
6-12,69.99,7.0,722.0,Average,4.1,US
8+,24.3878,16.0,208.0,Easy,4.6,IE
6-12,12.987000000000002,6.0,109.0,Easy,4.8,NO
5+,4.752,15.0,7.0,Very Easy,4.5,CZ
6-12,36.5878,1.0,199.0,Average,5.0,LU
2-5,51.87000000000001,3.0,48.0,Very Easy,5.0,NO
4-7,33.552,2.0,116.0,Easy,4.5,CZ
6-12,30.4878,3.0,246.0,Easy,4.0,DE
7-14,24.3878,3.0,257.0,Average,,DE
5-12,34.1924,7.0,344.0,Easy,5.0,AU
10+,9.99,8.0,96.0,Easy,4.9,US
4-99,10.097999999999999,46.0,1.0,Very Easy,2.6,CH
8-14,60.9878,7.0,521.0,Average,4.3,AT
10+,426.9878,38.0,601.0,Challenging,4.3,IT
8-14,60.9878,6.0,366.0,Average,4.0,IE
8-14,60.9878,7.0,521.0,Average,4.3,IE
4-99,6.0878000000000005,4.0,55.0,Average,,
7-14,30.439,8.0,217.0,Easy,3.6,FI
6-12,231.7878,36.0,888.0,Average,4.4,PT
4-7,12.1878,3.0,59.0,Easy,5.0,NL
6-12,15.799000000000001,1.0,102.0,Easy,4.0,FI
6-12,121.9878,3.0,792.0,Average,3.7,BE
8+,73.1878,4.0,549.0,Easy,4.8,AT
7-12,54.8878,4.0,402.0,Average,,
6-14,12.585999999999999,11.0,109.0,Easy,4.7,GB
8-14,37.9924,5.0,179.0,Average,3.6,AU
10+,13.0471,1.0,141.0,Very Easy,4.0,PL
6-12,36.5878,1.0,199.0,Average,5.0,ES
2-5,24.3878,1.0,23.0,Easy,5.0,BE
5-12,30.439,11.0,214.0,Easy,4.5,FI
8-12,48.7878,10.0,386.0,Average,3.8,NL
5-12,15.799000000000001,2.0,87.0,Easy,4.5,FI
7-14,20.2971,19.0,181.0,Easy,4.9,PL
4-7,19.99,2.0,100.0,Easy,5.0,US
7-14,28.3929,4.0,198.0,Average,4.5,NZ
8+,24.3878,5.0,247.0,Average,4.6,IE
12+,42.6878,7.0,361.0,Easy,4.6,BE
4-7,12.1878,2.0,67.0,Very Easy,5.0,IE
9-14,85.1929,8.0,876.0,Average,5.0,NZ
5-12,36.5878,2.0,347.0,Very Easy,5.0,NL
10+,12.1878,1.0,149.0,Very Easy,3.0,ES
7-14,67.0878,6.0,622.0,Average,5.0,NL
7-12,17.4724,27.0,174.0,Easy,4.7,AU
7-14,34.986,6.0,341.0,Easy,4.3,GB
14+,143.88,52.0,1363.0,Average,3.8,DN
5-12,48.7878,16.0,337.0,Easy,3.3,IT
4-99,7.0929,4.0,55.0,Average,4.5,NZ
4-99,7.0929,5.0,66.0,Easy,4.8,NZ
12+,64.6478,37.0,598.0,Average,4.2,
8+,36.5878,2.0,1.0,Very Easy,4.0,BE
6-12,12.1878,9.0,92.0,Easy,4.7,NL
8-12,54.8878,4.0,422.0,Average,4.8,FR
9-16,97.5878,5.0,1020.0,Average,4.2,FR
4-7,12.1878,3.0,62.0,Easy,4.7,DE
8-12,71.298,11.0,728.0,Average,3.4,CH
10+,12.1878,1.0,113.0,Easy,5.0,ES
7-12,36.5878,25.0,241.0,Easy,4.5,ES
7-14,14.99,10.0,161.0,Easy,4.9,US
7-14,18.2878,3.0,163.0,Easy,5.0,IE
6-12,60.93899999999999,2.0,222.0,Average,5.0,FI
8-12,35.598,2.0,360.0,Average,4.0,CH
10+,24.3878,1.0,240.0,Easy,5.0,PT
7-14,60.9878,5.0,425.0,Average,3.2,AT
9-14,48.7878,6.0,168.0,Average,5.0,AT
7-14,18.258,7.0,38.0,Easy,,CH
12-16,207.33900000000003,20.0,1628.0,Average,3.8,FI
16+,115.9971,134.0,1077.0,Average,4.7,PL
16+,115.88779999999998,66.0,1167.0,Average,4.9,FR
2-5,24.3878,2.0,26.0,Average,5.0,DE
6-12,54.8878,3.0,307.0,Easy,4.7,BE
8-14,60.9878,19.0,433.0,Average,4.7,IE
8-14,42.6878,5.0,179.0,Average,3.6,IE
12+,42.5929,7.0,361.0,Easy,,NZ
6-12,146.339,16.0,919.0,Average,4.6,FI
16+,264.18,64.0,4163.0,Challenging,4.6,CH
7-14,42.5929,13.0,375.0,Easy,4.8,NZ
7-12,23.197099999999995,9.0,205.0,Average,4.8,PL
16+,417.18,130.0,4634.0,Challenging,4.8,CH
5-12,24.3878,35.0,249.0,Easy,4.9,NL
2-5,66.69709999999999,3.0,28.0,Easy,5.0,PL
7-14,54.8878,5.0,406.0,Average,4.8,
7-14,31.192200000000003,18.0,254.0,Easy,4.2,CA
7-14,25.186,2.0,140.0,Easy,4.0,GB
8-14,78.2971,12.0,457.0,Easy,4.3,PL
8-14,60.9878,29.0,544.0,Average,,IE
2-5,146.3878,22.0,134.0,Average,4.1,ES
6-12,120.6929,16.0,919.0,Average,4.6,NZ
7-14,12.1524,2.0,176.0,Easy,4.5,AU
10-16,168.87,7.0,1151.0,Challenging,4.9,NO
9-14,181.986,33.0,1376.0,Challenging,4.4,GB
6-14,12.1878,2.0,73.0,Easy,5.0,FR
6-12,12.4722,25.0,92.0,Very Easy,4.5,CA
14+,153.986,367.0,1969.0,Challenging,4.9,GB
14+,151.98,52.0,1363.0,Average,3.8,CH
4-7,12.1878,3.0,59.0,Easy,5.0,AT
7-14,48.7878,12.0,366.0,Easy,4.8,
7-14,48.7878,7.0,358.0,Average,4.7,BE
8-14,107.88,7.0,1004.0,Average,5.0,DN
2-5,53.88,3.0,28.0,Easy,5.0,DN
7-14,24.3878,18.0,233.0,Easy,4.6,DE
6-12,12.1878,3.0,91.0,Easy,4.3,AT
9+,73.139,23.0,496.0,Easy,,FI
10-21,45.798,1.0,1.0,Very Easy,5.0,CH
4-7,30.439,2.0,95.0,Easy,3.0,FI
4-7,15.799000000000001,3.0,62.0,Easy,4.7,
8-14,30.4878,12.0,86.0,Easy,4.5,AT
5-12,42.6878,8.0,257.0,Average,3.9,LU
4-99,24.8429,8.0,303.0,Easy,4.9,NZ
2-5,73.1878,1.0,67.0,Average,5.0,NL
6-12,30.4878,3.0,126.0,Easy,4.7,PT
8-14,53.88,29.0,544.0,Average,4.7,DN
9-14,119.99,67.0,1005.0,Average,4.1,US
8-12,29.99,2.0,360.0,Average,4.0,US
2-5,24.3878,2.0,39.0,Average,5.0,FR
4-99,6.0878000000000005,3.0,60.0,Easy,4.7,DE
1½-3,23.197099999999995,5.0,23.0,Easy,5.0,PL
6-12,17.4724,7.0,141.0,Easy,4.1,AU
7-14,18.2878,10.0,161.0,Easy,4.9,FR
9-14,103.6878,9.0,830.0,Average,4.9,ES
8-12,48.7878,2.0,451.0,Average,5.0,IT
8-14,134.18779999999998,8.0,1004.0,Average,5.0,PT
8-14,50.898,14.0,294.0,Easy,4.7,CH
5-12,19.99,1.0,186.0,Very Easy,5.0,US
7-12,36.5878,32.0,208.0,Easy,4.4,IT
4-7,23.951999999999998,2.0,100.0,Easy,5.0,CZ
8-12,177.4929,3.0,1019.0,Easy,5.0,NZ
10-16,121.9878,8.0,1005.0,Average,4.4,DE
8-14,85.3878,6.0,765.0,Average,4.2,AT
5+,4.8678,15.0,7.0,Very Easy,,NL
6-12,70.1922,8.0,622.0,Average,4.1,CA
6+,439.1878,2.0,4900.0,Easy,5.0,IE
10+,12.987000000000002,2.0,108.0,Easy,5.0,NO
8-14,39.99,6.0,439.0,Average,4.8,US
10+,12.1878,7.0,140.0,Easy,4.9,IT
7-14,30.498,8.0,204.0,Average,4.4,CH
7-14,24.3878,7.0,142.0,Easy,4.7,NL
7-12,35.4929,38.0,282.0,Easy,4.7,NZ
8-14,38.9922,6.0,439.0,Average,4.8,CA
7-14,14.0322,19.0,181.0,Easy,4.9,CA
8-14,59.99,8.0,747.0,Average,4.5,US
5-12,48.7878,1.0,294.0,Average,5.0,AT
8-14,121.9878,8.0,1004.0,Average,5.0,IE
5-12,15.99,47.0,8.0,Very Easy,4.1,US
8-14,90.87,3.0,604.0,Challenging,4.0,NO
6-12,14.6278,6.0,122.0,Easy,4.5,LU
9-14,153.7078,15.0,825.0,Average,4.7,PT
9-14,152.4878,15.0,825.0,Average,,DE
6+,439.1878,2.0,4900.0,Easy,5.0,AT
5-12,85.339,9.0,561.0,Easy,,FI
9-14,168.87,15.0,825.0,Average,,NO
7-12,27.6,8.0,356.0,Average,4.6,DN
8-14,32.9278,7.0,92.0,Easy,4.7,PT
5-12,54.8878,1.0,294.0,Average,5.0,ES
10+,10.1322,2.0,116.0,Average,5.0,CA
12+,38.9922,11.0,444.0,Average,4.8,CA
16+,121.9878,134.0,1077.0,Average,4.7,NL
2-5,31.897099999999995,4.0,24.0,Easy,4.8,PL
5-12,14.686,40.0,2.0,Very Easy,3.9,GB
16+,379.9924,143.0,2704.0,Challenging,4.7,AU
10+,9.99,12.0,151.0,Easy,4.8,US
9-14,83.986,19.0,944.0,Average,4.2,GB
7-12,18.2878,5.0,223.0,Easy,4.4,FR
8-14,60.9878,7.0,521.0,Average,4.3,PT
10+,9.99,1.0,113.0,Easy,5.0,US
6-12,36.5878,2.0,307.0,Average,4.5,IT
9-16,43.9078,57.0,10.0,Easy,4.5,ES
8-14,110.1971,9.0,643.0,Average,4.8,PL
9-14,91.698,9.0,830.0,Average,4.9,CH
6-12,12.432,1.0,109.0,Average,5.0,CZ
8-14,50.6922,19.0,433.0,Average,4.7,
6+,683.1878,8.0,2455.0,Average,3.4,ES
7-14,27.6,8.0,204.0,Average,4.4,DN
4-99,9.7478,46.0,1.0,Very Easy,2.6,LU
7-14,21.9478,11.0,184.0,Easy,4.7,NL
4-7,48.7878,1.0,178.0,Very Easy,5.0,PT
10+,9.99,5.0,89.0,Very Easy,,US
